symbol,date,open,high,low,close,volume,percent_change,traded_amount
ADBL,2021-11-11,512.0,520.0,500.0,507.0,68078,-1.55,34578001.7
ADBL,2021-11-14,503.0,510.0,497.0,508.9,36575,0.37,18517638.8
ADBL,2021-11-15,510.0,514.9,506.0,506.5,27116,-0.47,13771404.2
ADBL,2021-11-16,507.0,513.0,500.0,508.0,48725,0.3,24716496.2
ADBL,2021-11-17,518.0,518.0,508.2,512.9,47611,0.96,24434353.5
ADBL,2021-11-18,503.1,511.0,503.1,508.2,19692,-0.92,9997711.7
ADBL,2021-11-21,508.0,510.0,502.5,504.0,39307,-0.83,19863586.7
ADBL,2021-11-22,504.0,509.0,503.0,504.2,20171,0.04,10185826.0
ADBL,2021-11-23,500.0,505.0,495.0,497.1,36868,-1.41,18451920.9
ADBL,2021-11-24,497.0,498.9,495.1,495.9,36718,-0.24,18225695.9
ADBL,2021-11-25,496.0,499.5,491.0,495.0,40312,-0.18,19985326.7
ADBL,2021-11-28,491.0,495.0,470.0,476.0,64115,-3.84,30866245.7
ADBL,2021-11-29,471.0,483.0,469.0,477.5,25152,0.32,11999793.1
ADBL,2021-11-30,474.0,480.0,468.0,473.0,35963,-0.94,16973702.7
ADBL,2021-12-01,472.0,475.0,470.0,473.0,28814,0.0,13602652.9
ADBL,2021-12-02,475.0,476.9,467.0,467.0,37874,-1.27,17836807.3
ADBL,2021-12-05,461.0,465.0,444.0,446.0,68193,-4.5,30683279.5
ADBL,2021-12-06,446.0,459.0,430.0,451.0,68814,1.12,30173810.4
ADBL,2021-12-07,452.1,456.9,448.0,448.0,28400,-0.67,12809128.0
ADBL,2021-12-08,445.0,445.0,437.0,441.0,27135,-1.56,11947566.3
ADBL,2021-12-09,440.0,440.0,410.0,439.0,40348,-0.45,17524497.1
ADBL,2021-12-12,437.0,438.8,421.0,421.0,32738,-4.1,13990157.7
ADBL,2021-12-13,421.0,421.7,406.1,421.0,50626,0.0,20941548.7
ADBL,2021-12-14,429.0,440.0,420.5,437.0,12873,3.8,5592150.7
ADBL,2021-12-15,445.0,453.0,430.0,435.0,34320,-0.46,15153181.2
ADBL,2021-12-16,435.0,441.0,430.1,441.0,42355,1.38,18542483.6
ADBL,2021-12-20,449.8,471.9,449.8,463.0,203606,4.99,94499569.3
ADBL,2021-12-21,472.1,472.2,458.7,468.0,89845,1.08,41642193.3
ADBL,2021-12-22,475.0,488.0,468.0,486.0,91095,3.85,43764424.2
ADBL,2021-12-23,494.9,497.0,481.0,496.0,77234,2.06,38044401.2
ADBL,2021-12-26,499.1,502.0,495.0,500.0,130801,0.81,65306688.9
ADBL,2021-12-27,510.0,510.0,491.0,493.0,88858,-1.4,44186856.3
ADBL,2021-12-28,493.0,498.0,488.0,494.0,91046,0.2,44737396.5
ADBL,2021-12-29,499.0,499.0,488.0,492.0,200533,-0.4,98526860.8
ADBL,2022-01-02,410.0,412.0,400.1,411.0,78818,0.24,32071339.8
ADBL,2022-01-03,416.0,418.0,412.0,415.0,35929,0.97,14924061.5
ADBL,2022-01-04,422.0,424.0,410.0,422.0,52990,1.69,22249267.5
ADBL,2022-01-05,426.0,430.0,418.0,419.0,45591,-0.71,19202068.3
ADBL,2022-01-06,420.0,422.0,415.5,421.0,37485,0.48,15665637.0
ADBL,2022-01-09,424.0,434.0,420.0,431.0,79470,2.38,34177337.2
ADBL,2022-01-10,435.0,437.5,427.0,429.0,70123,-0.46,30115309.4
ADBL,2022-01-11,429.5,432.9,426.1,428.9,41350,-0.02,17749665.3
ADBL,2022-01-12,435.0,435.0,422.0,424.0,39598,-1.14,16913382.0
ADBL,2022-01-13,421.5,426.9,421.5,426.9,37250,0.68,15789732.4
ADBL,2022-01-16,433.0,437.0,430.1,435.0,63396,1.9,27521590.6
ADBL,2022-01-17,441.0,442.0,435.0,441.0,50102,1.38,21983243.9
ADBL,2022-01-18,441.0,448.0,436.9,440.0,95284,-0.23,42216372.9
ADBL,2022-01-19,440.0,442.0,426.3,433.0,60921,-1.59,26352303.2
ADBL,2022-01-20,430.0,435.0,427.5,433.0,41039,0.0,17658669.9
ADBL,2022-01-23,440.0,441.0,428.0,430.2,42972,-0.65,18568857.5
ADBL,2022-01-24,434.0,434.0,418.0,422.0,67946,-1.91,28660971.0
ADBL,2022-01-25,420.0,425.0,415.0,419.9,51430,-0.5,21650239.0
ADBL,2022-01-26,420.0,420.0,415.0,416.4,27790,-0.83,11568945.6
ADBL,2022-01-27,415.0,423.0,415.0,417.0,21775,0.14,9106564.7
ADBL,2022-01-30,425.0,432.0,420.1,424.7,39524,1.85,16780628.1
ADBL,2022-01-31,426.0,426.0,421.2,422.0,20348,-0.64,8603029.5
ADBL,2022-02-01,420.0,424.0,418.0,423.0,33761,0.24,14242566.1
ADBL,2022-02-03,425.0,425.0,420.0,420.6,47402,-0.57,20034413.9
ADBL,2022-02-06,418.0,422.0,417.0,418.0,33404,-0.62,13980967.8
ADBL,2022-02-07,416.5,423.0,416.1,417.0,26388,-0.24,11022862.6
ADBL,2022-02-08,423.0,425.0,416.0,417.0,33948,0.0,14242320.4
ADBL,2022-02-09,417.0,418.0,413.0,415.5,16231,-0.36,6743613.0
ADBL,2022-02-10,422.0,422.0,413.0,414.5,20035,-0.24,8301022.1
ADBL,2022-02-13,406.3,414.0,405.0,405.5,42697,-2.17,17343445.1
ADBL,2022-02-14,405.0,410.0,403.0,404.0,24705,-0.37,10036310.2
ADBL,2022-02-15,405.0,410.0,403.2,407.0,36803,0.74,14894245.9
ADBL,2022-02-16,415.0,415.0,406.0,406.9,17607,-0.02,7173672.3
ADBL,2022-02-17,415.0,415.0,403.5,405.0,18795,-0.47,7630343.2
ADBL,2022-02-20,400.0,402.0,395.0,399.0,35466,-1.48,14177046.7
ADBL,2022-02-21,400.0,405.0,398.0,402.0,27798,0.75,11132799.4
