symbol,date,open,high,low,close,volume,percent_change,traded_amount
UPPER,2022-07-31,542.0,550.0,532.0,535.0,119420,-1.11,64309602.9
UPPER,2022-08-01,545.0,545.0,529.0,531.0,108917,-0.75,58278638.1
UPPER,2022-08-02,531.0,538.0,523.0,538.0,112520,1.32,59757978.9
UPPER,2022-08-03,538.0,539.9,529.6,532.9,74337,-0.95,39690866.6
UPPER,2022-08-04,534.0,534.0,518.0,518.0,60707,-2.8,31672758.5
UPPER,2022-08-05,515.0,520.0,510.0,512.0,45234,-1.16,23256163.1
UPPER,2022-08-07,502.0,521.0,502.0,516.0,61819,0.78,31854206.9
UPPER,2022-08-08,516.0,521.9,506.1,509.0,48212,-1.36,24769941.6
UPPER,2022-08-09,509.0,514.0,495.0,496.0,60968,-2.55,30532810.9
UPPER,2022-08-10,495.0,499.9,489.0,489.2,37504,-1.37,18446208.7
UPPER,2022-08-11,496.0,496.0,481.0,481.0,50811,-1.68,24803904.0
UPPER,2022-08-14,472.0,489.5,468.5,470.0,41310,-2.29,19677447.4
UPPER,2022-08-15,461.0,491.0,461.0,491.0,43521,4.47,21000254.8
UPPER,2022-08-16,481.2,490.5,471.0,472.0,81457,-3.87,39097845.7
UPPER,2022-08-17,481.0,481.0,470.0,474.0,23159,0.42,10943727.6
UPPER,2022-08-18,475.0,500.0,475.0,495.9,83216,4.62,40772199.4
UPPER,2022-08-21,505.8,514.0,477.0,484.0,91349,-2.4,45151516.2
UPPER,2022-08-22,489.9,489.9,475.0,478.1,47361,-1.22,22716967.6
UPPER,2022-08-23,487.0,487.0,475.0,478.0,23500,-0.02,11227251.5
UPPER,2022-08-24,487.0,487.0,470.0,477.0,41104,-0.21,19578063.3
UPPER,2022-08-25,486.0,486.0,464.0,470.0,53145,-1.47,25009860.0
UPPER,2022-08-26,462.1,469.0,460.0,462.9,31760,-1.51,14676988.1
UPPER,2022-08-28,462.9,471.0,445.0,446.0,63442,-3.65,28661805.1
UPPER,2022-08-29,454.0,454.0,440.0,446.0,27113,0.0,12035346.1
UPPER,2022-08-30,450.0,453.0,435.0,436.0,28930,-2.24,12835326.7
UPPER,2022-08-31,436.0,452.0,426.4,427.0,28293,-2.06,12200883.6
