symbol,date,open,high,low,close,volume,percent_change,traded_amount
NRIC,2021-10-17,1305.6,1316.9,1280.0,1289.0,15507,0.7,20044564.0
NRIC,2021-10-18,1286.0,1286.0,1250.2,1266.0,32793,-1.78,41481442.6
NRIC,2021-10-19,1245.3,1247.0,1203.5,1218.0,51945,-3.79,63396022.8
NRIC,2021-10-20,1240.0,1267.0,1225.0,1235.0,24644,1.4,30642599.2
NRIC,2021-10-21,1240.0,1253.0,1218.1,1225.0,22413,-0.81,27566447.6
NRIC,2021-10-24,1212.0,1244.0,1200.0,1226.0,29929,0.08,36735140.6
NRIC,2021-10-25,1240.0,1280.0,1226.0,1266.1,34730,3.27,43650941.0
NRIC,2021-10-26,1280.0,1344.9,1270.0,1338.0,59151,5.68,77789389.4
NRIC,2021-10-27,1359.0,1394.0,1314.0,1379.0,66850,3.06,90748964.7
NRIC,2021-10-28,1385.0,1390.0,1353.0,1385.0,32366,0.44,44486654.7
NRIC,2021-10-31,1390.0,1419.9,1372.0,1404.5,61015,1.41,85424516.1
NRIC,2021-11-01,1425.0,1428.0,1370.0,1383.0,64278,-1.53,89955878.0
NRIC,2021-11-02,1370.0,1519.0,1333.0,1503.0,147687,8.68,213408406.4
NRIC,2021-11-03,1533.0,1590.0,1499.4,1508.0,122001,0.33,186372229.2
NRIC,2021-11-08,1533.0,1533.0,1461.0,1468.0,74083,-2.65,109714360.3
NRIC,2021-11-09,1460.0,1460.0,1380.0,1399.0,118610,-4.7,166849089.1
NRIC,2021-11-11,1397.0,1397.0,1350.0,1355.0,58383,-3.15,79747207.4
NRIC,2021-11-14,1355.0,1382.0,1337.0,1360.0,30443,0.37,41511409.3
NRIC,2021-11-15,1372.0,1398.0,1371.0,1389.0,27114,2.13,37491543.3
NRIC,2021-11-16,1389.0,1410.0,1377.0,1401.0,34228,0.86,47841375.5
NRIC,2021-11-17,1429.0,1445.0,1401.0,1407.0,54722,0.43,77907040.1
NRIC,2021-11-18,1400.0,1420.0,1378.0,1379.0,33011,-1.99,46133327.0
NRIC,2021-11-21,1371.1,1399.0,1365.0,1378.0,29116,-0.07,40026298.5
NRIC,2021-11-22,1389.0,1405.0,1380.0,1387.0,19785,0.65,27501655.2
NRIC,2021-11-23,1387.0,1388.0,1355.1,1365.0,29613,-1.59,40632632.7
NRIC,2021-11-24,1350.0,1382.0,1350.0,1362.0,29142,-0.22,39663586.6
NRIC,2021-11-25,1370.0,1390.0,1312.0,1366.0,45384,0.29,61474118.0
NRIC,2021-11-28,1370.1,1410.0,1338.7,1365.0,171267,-0.07,234806147.9
NRIC,2021-11-29,1365.0,1388.0,1333.0,1340.0,54821,-1.83,74543382.4
NRIC,2021-11-30,1343.0,1366.0,1320.0,1344.0,33510,0.3,44917650.5
NRIC,2021-12-01,1350.0,1363.0,1336.0,1336.1,19890,-0.59,26715233.1
NRIC,2021-12-02,1354.0,1354.0,1280.0,1299.7,63038,-2.72,82379039.4
NRIC,2021-12-05,1320.0,1320.0,1254.9,1267.0,41803,-2.52,53036145.4
NRIC,2021-12-06,1265.0,1300.0,1226.0,1270.0,66515,0.24,83406228.3
NRIC,2021-12-07,1295.0,1300.0,1227.0,1230.0,38667,-3.15,48974379.2
NRIC,2021-12-08,1254.0,1270.0,1225.0,1234.0,62766,0.33,77984340.6
NRIC,2021-12-09,1250.0,1253.0,1225.0,1230.0,33004,-0.32,40717751.9
NRIC,2021-12-12,1227.0,1230.0,1185.0,1185.0,52787,-3.66,63639853.1
NRIC,2021-12-13,1162.0,1185.0,1122.0,1131.0,77570,-4.56,88625648.0
NRIC,2021-12-14,1153.6,1239.9,1150.0,1239.9,34397,9.63,41003508.5
NRIC,2021-12-15,1264.0,1310.0,1230.0,1235.0,68354,-0.4,86083156.3
NRIC,2021-12-16,1240.0,1249.0,1190.0,1190.0,36851,-3.64,44555650.5
NRIC,2021-12-20,1213.0,1213.0,1174.0,1175.0,38404,-1.26,45612805.5
NRIC,2021-12-21,1198.0,1205.0,1180.0,1197.9,32221,1.95,38541236.5
NRIC,2021-12-22,1221.0,1255.0,1204.0,1252.0,59527,4.52,73621823.5
NRIC,2021-12-23,1277.0,1296.1,1225.0,1275.0,76930,1.84,97558163.5
NRIC,2021-12-26,1300.0,1370.0,1272.0,1359.0,92270,6.59,122189169.2
NRIC,2021-12-27,1370.0,1384.0,1280.2,1280.4,91864,-5.78,121507669.8
NRIC,2021-12-28,1281.0,1309.0,1267.0,1287.0,99743,0.52,128491939.8
NRIC,2021-12-29,1125.0,1164.0,1105.1,1132.0,87636,2.47,99633479.3
NRIC,2022-01-02,1149.0,1154.0,1132.0,1142.0,41370,0.88,47334719.9
NRIC,2022-01-03,1162.0,1173.0,1146.0,1157.0,48573,1.31,56259376.4
NRIC,2022-01-04,1160.1,1167.0,1140.1,1150.0,30204,-0.61,34919390.2
NRIC,2022-01-05,1169.0,1178.0,1145.0,1148.0,35679,-0.17,41264258.0
NRIC,2022-01-06,1159.0,1160.0,1130.0,1154.0,38375,0.52,44187196.9
NRIC,2022-01-09,1177.0,1212.0,1160.0,1209.0,83694,4.77,99762674.5
NRIC,2022-01-10,1225.0,1314.0,1207.0,1281.0,136217,5.96,173547189.6
NRIC,2022-01-11,1306.6,1339.9,1269.0,1315.0,87800,2.65,115923081.4
NRIC,2022-01-12,1305.0,1328.0,1265.0,1269.0,92110,-3.5,119005322.7
NRIC,2022-01-13,1269.0,1292.0,1262.0,1277.0,53329,0.63,68246715.0
NRIC,2022-01-16,1302.5,1330.0,1300.0,1316.0,76730,3.05,101200325.7
NRIC,2022-01-17,1342.3,1342.3,1297.0,1320.5,81250,0.34,106957732.0
NRIC,2022-01-18,1311.0,1335.0,1294.1,1310.0,62420,-0.8,81890820.5
NRIC,2022-01-19,1329.0,1329.0,1278.0,1279.0,50605,-2.37,65218369.9
NRIC,2022-01-20,1280.0,1299.0,1270.0,1294.0,46218,1.17,59497514.1
NRIC,2022-01-23,1319.8,1319.8,1275.0,1283.0,49917,-0.85,64717725.7
NRIC,2022-01-24,1282.0,1295.0,1225.0,1240.0,85123,-3.35,106424980.2
NRIC,2022-01-25,1230.0,1265.0,1220.0,1235.0,40518,-0.4,50314517.5
NRIC,2022-01-26,1236.0,1239.0,1201.1,1211.0,40263,-1.94,48936520.7
NRIC,2022-01-27,1220.0,1229.5,1206.1,1211.0,28336,0.0,34399768.2
NRIC,2022-01-30,1235.2,1270.0,1235.2,1261.0,57211,4.13,71976731.3
NRIC,2022-01-31,1280.0,1280.0,1240.0,1250.0,29357,-0.87,36650117.5
NRIC,2022-02-01,1240.0,1260.0,1236.1,1254.0,23853,0.32,29776437.1
NRIC,2022-02-03,1260.0,1285.0,1248.0,1251.0,50477,-0.24,64015778.4
NRIC,2022-02-06,1240.0,1256.0,1226.1,1231.0,34087,-1.6,42096281.7
